"season","franchise_id","franchise_name","week","starter_status","player_id","player_name","pos","team"
"2024","11","Gibby2224","7","starter","6806","J.K. Dobbins","RB","DEN"
"2024","11","Gibby2224","7","nonstarter","6813","Jonathan Taylor","RB","IND"
"2024","11","Gibby2224","7","starter","6845","Zack Moss","RB",NA
"2024","11","Gibby2224","7","nonstarter","7543","Travis Etienne","RB","JAX"
"2024","11","Gibby2224","7","starter","7553","Kyle Pitts","TE","ATL"
"2024","11","Gibby2224","7","starter","7571","Rashod Bateman","WR","BAL"
"2024","11","Gibby2224","7","nonstarter","8131","Isaiah Likely","TE","BAL"
"2024","11","Gibby2224","7","starter","8183","Brock Purdy","QB","SF"
"2024","11","Gibby2224","7","starter","9756","Jordan Addison","WR","MIN"
"2024","11","Gibby2224","7","nonstarter","9758","C.J. Stroud","QB","HOU"
"2024","11","Gibby2224","7","nonstarter","9997","Zay Flowers","WR","BAL"
"2024","12","GooeySubset","7","nonstarter","1373","Geno Smith","QB","LV"
"2024","12","GooeySubset","7","starter","3163","Jared Goff","QB","DET"
"2024","12","GooeySubset","7","nonstarter","4035","Alvin Kamara","RB","NO"
"2024","12","GooeySubset","7","nonstarter","4066","Evan Engram","TE","DEN"
"2024","12","GooeySubset","7","starter","4137","James Conner","RB","ARI"
"2024","12","GooeySubset","7","nonstarter","4943","Sam Darnold","QB","SEA"
"2024","12","GooeySubset","7","nonstarter","4988","Nick Chubb","RB","HOU"
"2024","12","GooeySubset","7","starter","5987","Alexander Mattison","RB","MIA"
"2024","12","GooeySubset","7","nonstarter","6790","D'Andre Swift","RB","CHI"
"2024","12","GooeySubset","7","starter","7547","Amon-Ra St. Brown","WR","DET"
"2024","12","GooeySubset","7","nonstarter","7569","Nico Collins","WR","HOU"
"2024","12","GooeySubset","7","starter","7600","Pat Freiermuth","TE","PIT"
"2024","12","GooeySubset","7","nonstarter","7611","Rhamondre Stevenson","RB","NE"
"2024","12","GooeySubset","7","starter","8112","Drake London","WR","ATL"
"2024","12","GooeySubset","7","starter","8134","Khalil Shakir","WR","BUF"
"2024","12","GooeySubset","7","starter","8137","George Pickens","WR","DAL"
"2024","12","GooeySubset","7","nonstarter","9224","Chase Brown","RB","CIN"
"2024","12","GooeySubset","7","nonstarter","9488","Jaxon Smith-Njigba","WR","SEA"
"2024","1","Team I Hate CMC","8","nonstarter","1479","Keenan Allen","WR","LAC"
"2024","1","Team I Hate CMC","8","nonstarter","2309","Amari Cooper","WR",NA
"2024","1","Team I Hate CMC","8","starter","4199","Aaron Jones","RB","MIN"
"2024","1","Team I Hate CMC","8","starter","5133","Tyler Conklin","TE","LAC"
"2024","1","Team I Hate CMC","8","starter","5872","Deebo Samuel","WR","WAS"
"2024","1","Team I Hate CMC","8","starter","6770","Joe Burrow","QB","CIN"
"2024","1","Team I Hate CMC","8","starter","6786","CeeDee Lamb","WR","DAL"
"2024","1","Team I Hate CMC","8","nonstarter","6804","Jordan Love","QB","GB"
"2024","1","Team I Hate CMC","8","starter","6813","Jonathan Taylor","RB","IND"
"2024","1","Team I Hate CMC","8","nonstarter","7526","Jaylen Waddle","WR","MIA"
"2024","1","Team I Hate CMC","8","starter","7553","Kyle Pitts","TE","ATL"
"2024","1","Team I Hate CMC","8","starter","7564","Ja'Marr Chase","WR","CIN"
"2024","1","Team I Hate CMC","8","nonstarter","8110","Jake Ferguson","TE","DAL"
"2024","1","Team I Hate CMC","8","nonstarter","8132","Tyler Allgeier","RB","ATL"
"2024","1","Team I Hate CMC","8","nonstarter","8154","Brian Robinson","RB","SF"
"2024","1","Team I Hate CMC","8","nonstarter","8167","Christian Watson","WR","GB"
"2024","1","Team I Hate CMC","8","nonstarter","8205","Isiah Pacheco","RB","KC"
"2024","1","Team I Hate CMC","8","nonstarter","9486","Dontayvion Wicks","WR","GB"
"2024","1","Team I Hate CMC","8","nonstarter","9753","Zach Charbonnet","RB","SEA"
"2024","2","Kupp Deez Nuts","8","starter","11628","Marvin Harrison","WR","ARI"
"2024","2","Kupp Deez Nuts","8","nonstarter","11631","Brian Thomas","WR","JAX"
"2024","2","Kupp Deez Nuts","8","starter","11635","Ladd McConkey","WR","LAC"
"2024","2","Kupp Deez Nuts","8","starter","11637","Keon Coleman","WR","BUF"
"2024","2","Kupp Deez Nuts","8","starter","1466","Travis Kelce","TE","KC"
"2024","2","Kupp Deez Nuts","8","nonstarter","4718","Dare Ogunbowale","RB","HOU"
"2024","2","Kupp Deez Nuts","8","starter","4984","Josh Allen","QB","BUF"
"2024","2","Kupp Deez Nuts","8","nonstarter","5096","Ray-Ray McCloud","WR",NA
"2024","2","Kupp Deez Nuts","8","nonstarter","5844","T.J. Hockenson","TE","MIN"
"2024","2","Kupp Deez Nuts","8","nonstarter","5857","Noah Fant","TE","CIN"
"2024","2","Kupp Deez Nuts","8","starter","5927","Terry McLaurin","WR","WAS"
"2024","2","Kupp Deez Nuts","8","nonstarter","6819","Michael Pittman","WR","IND"
"2024","2","Kupp Deez Nuts","8","nonstarter","6826","Cole Kmet","TE","CHI"
"2024","2","Kupp Deez Nuts","8","starter","8136","Rachaad White","RB","TB"
"2024","2","Kupp Deez Nuts","8","nonstarter","8148","Jameson Williams","WR","DET"
"2024","2","Kupp Deez Nuts","8","nonstarter","8408","Jordan Mason","RB","MIN"
"2024","2","Kupp Deez Nuts","8","starter","9221","Jahmyr Gibbs","RB","DET"
"2024","2","Kupp Deez Nuts","8","nonstarter","9506","Sean Tucker","RB","TB"
"2024","2","Kupp Deez Nuts","8","nonstarter","96","Aaron Rodgers","QB","PIT"
"2024","3","Team Browns(2-6)","8","nonstarter","10222","Jayden Reed","WR","GB"
"2024","3","Team Browns(2-6)","8","starter","10232","Michael Wilson","WR","ARI"
"2024","3","Team Browns(2-6)","8","nonstarter","10236","Dalton Kincaid","TE","BUF"
"2024","3","Team Browns(2-6)","8","starter","10859","Sam LaPorta","TE","DET"
"2024","3","Team Browns(2-6)","8","starter","11563","Bo Nix","QB","DEN"
"2024","3","Team Browns(2-6)","8","nonstarter","11583","Jonathon Brooks","RB","CAR"
"2024","3","Team Browns(2-6)","8","nonstarter","11638","Ricky Pearsall","WR","SF"
"2024","3","Team Browns(2-6)","8","nonstarter","2028","Derek Carr","QB",NA
"2024","3","Team Browns(2-6)","8","nonstarter","2216","Mike Evans","WR","TB"
"2024","3","Team Browns(2-6)","8","starter","3198","Derrick Henry","RB","BAL"
"2024","3","Team Browns(2-6)","8","starter","4866","Saquon Barkley","RB","PHI"
"2024","3","Team Browns(2-6)","8","starter","7090","Darnell Mooney","WR","ATL"
"2024","3","Team Browns(2-6)","8","nonstarter","7543","Travis Etienne","RB","JAX"
"2024","3","Team Browns(2-6)","8","nonstarter","7594","Chuba Hubbard","RB","CAR"
"2024","3","Team Browns(2-6)","8","nonstarter","8117","Jalen Tolbert","WR","DAL"
"2024","3","Team Browns(2-6)","8","starter","9493","Puka Nacua","WR","LAR"
"2024","3","Team Browns(2-6)","8","nonstarter","9501","DeMario Douglas","WR","NE"
"2024","3","Team Browns(2-6)","8","starter","9502","Tank Dell","WR","HOU"
"2024","3","Team Browns(2-6)","8","nonstarter","9758","C.J. Stroud","QB","HOU"
"2024","4","The Dak Knight Rises","8","nonstarter","11560","Caleb Williams","QB","CHI"
"2024","4","The Dak Knight Rises","8","starter","11624","Xavier Worthy","WR","KC"
"2024","4","The Dak Knight Rises","8","nonstarter","2449","Stefon Diggs","WR","NE"
"2024","4","The Dak Knight Rises","8","starter","4018","Joe Mixon","RB","HOU"
"2024","4","The Dak Knight Rises","8","nonstarter","4034","Christian McCaffrey","RB","SF"
"2024","4","The Dak Knight Rises","8","nonstarter","5012","Mark Andrews","TE","BAL"
"2024","4","The Dak Knight Rises","8","nonstarter","5185","Allen Lazard","WR",NA
"2024","4","The Dak Knight Rises","8","nonstarter","5849","Kyler Murray","QB","ARI"
"2024","4","The Dak Knight Rises","8","starter","5859","A.J. Brown","WR","PHI"
"2024","4","The Dak Knight Rises","8","starter","5892","David Montgomery","RB","DET"
"2024","4","The Dak Knight Rises","8","starter","6904","Jalen Hurts","QB","PHI"
"2024","4","The Dak Knight Rises","8","nonstarter","6945","Antonio Gibson","RB","NE"
"2024","4","The Dak Knight Rises","8","nonstarter","7021","Rico Dowdle","RB","CAR"
"2024","4","The Dak Knight Rises","8","nonstarter","7571","Rashod Bateman","WR","BAL"
"2024","4","The Dak Knight Rises","8","nonstarter","7588","Javonte Williams","RB","DAL"
"2024","4","The Dak Knight Rises","8","starter","8138","James Cook","RB","BUF"
"2024","4","The Dak Knight Rises","8","nonstarter","8142","Alec Pierce","WR","IND"
"2024","4","The Dak Knight Rises","8","starter","8150","Kyren Williams","RB","LAR"
"2024","4","The Dak Knight Rises","8","starter","9484","Tucker Kraft","TE","GB"
"2024","5","CEEDEEZ NUTS","8","nonstarter","10226","Andrei Iosivas","WR","CIN"
"2024","5","CEEDEEZ NUTS","8","nonstarter","11632","Malik Nabers","WR","NYG"
"2024","5","CEEDEEZ NUTS","8","starter","11655","Tyrone Tracy","RB","NYG"
"2024","5","CEEDEEZ NUTS","8","starter","1166","Kirk Cousins","QB","ATL"
"2024","5","CEEDEEZ NUTS","8","nonstarter","1426","DeAndre Hopkins","WR","BAL"
"2024","5","CEEDEEZ NUTS","8","nonstarter","3200","Sterling Shepard","WR","TB"
"2024","5","CEEDEEZ NUTS","8","nonstarter","3294","Dak Prescott","QB","DAL"
"2024","5","CEEDEEZ NUTS","8","starter","4098","Kareem Hunt","RB","KC"
"2024","5","CEEDEEZ NUTS","8","starter","4217","George Kittle","TE","SF"
"2024","5","CEEDEEZ NUTS","8","nonstarter","4663","Austin Ekeler","RB","WAS"
"2024","5","CEEDEEZ NUTS","8","starter","4981","Calvin Ridley","WR","TEN"
"2024","5","CEEDEEZ NUTS","8","nonstarter","6783","Jerry Jeudy","WR","CLE"
"2024","5","CEEDEEZ NUTS","8","nonstarter","8121","Romeo Doubs","WR","GB"
"2024","5","CEEDEEZ NUTS","8","nonstarter","8126","Wan'Dale Robinson","WR","NYG"
"2024","5","CEEDEEZ NUTS","8","starter","8130","Trey McBride","TE","ARI"
"2024","5","CEEDEEZ NUTS","8","nonstarter","8183","Brock Purdy","QB","SF"
"2024","5","CEEDEEZ NUTS","8","nonstarter","8230","Ty Chandler","RB","MIN"
"2024","5","CEEDEEZ NUTS","8","starter","9509","Bijan Robinson","RB","ATL"
"2024","5","CEEDEEZ NUTS","8","starter","9997","Zay Flowers","WR","BAL"
"2024","6","Jahmyr Deez Nuts","8","starter","11604","Brock Bowers","TE","LV"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","1234","Russell Wilson","QB","NYG"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","3214","Hunter Henry","TE","NE"
"2024","6","Jahmyr Deez Nuts","8","starter","421","Matthew Stafford","QB","LAR"
"2024","6","Jahmyr Deez Nuts","8","starter","4234","Noah Brown","WR","WAS"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","4892","Baker Mayfield","QB","TB"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","5001","Dalton Schultz","TE","HOU"
"2024","6","Jahmyr Deez Nuts","8","starter","5045","Courtland Sutton","WR","DEN"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","5846","DK Metcalf","WR","PIT"
"2024","6","Jahmyr Deez Nuts","8","starter","5850","Josh Jacobs","RB","GB"
"2024","6","Jahmyr Deez Nuts","8","starter","5947","Jakobi Meyers","WR","JAX"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","6845","Zack Moss","RB",NA
"2024","6","Jahmyr Deez Nuts","8","nonstarter","6943","Gabe Davis","WR","BUF"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","7049","Jauan Jennings","WR","SF"
"2024","6","Jahmyr Deez Nuts","8","starter","7596","Elijah Moore","WR","DEN"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","7670","Joshua Palmer","WR","BUF"
"2024","6","Jahmyr Deez Nuts","8","starter","8155","Breece Hall","RB","NYJ"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","8228","Jaylen Warren","RB","PIT"
"2024","6","Jahmyr Deez Nuts","8","nonstarter","9754","Quentin Johnston","WR","LAC"
"2024","7","Zac’s Success","8","starter","11584","Bucky Irving","RB","TB"
"2024","7","Zac’s Success","8","nonstarter","11618","Jalen McMillan","WR","TB"
"2024","7","Zac’s Success","8","nonstarter","11626","Xavier Legette","WR","CAR"
"2024","7","Zac’s Success","8","nonstarter","2374","Tyler Lockett","WR","LV"
"2024","7","Zac’s Success","8","starter","4033","David Njoku","TE","CLE"
"2024","7","Zac’s Success","8","starter","4039","Cooper Kupp","WR","SEA"
"2024","7","Zac’s Success","8","nonstarter","4046","Patrick Mahomes","QB","KC"
"2024","7","Zac’s Success","8","nonstarter","4881","Lamar Jackson","QB","BAL"
"2024","7","Zac’s Success","8","nonstarter","4950","Christian Kirk","WR","HOU"
"2024","7","Zac’s Success","8","starter","5967","Tony Pollard","RB","TEN"
"2024","7","Zac’s Success","8","nonstarter","5995","Justice Hill","RB","BAL"
"2024","7","Zac’s Success","8","nonstarter","6694","D'Ernest Johnson","RB","NE"
"2024","7","Zac’s Success","8","starter","6794","Justin Jefferson","WR","MIN"
"2024","7","Zac’s Success","8","nonstarter","6801","Tee Higgins","WR","CIN"
"2024","7","Zac’s Success","8","starter","7523","Trevor Lawrence","QB","JAX"
"2024","7","Zac’s Success","8","starter","7525","DeVonta Smith","WR","PHI"
"2024","7","Zac’s Success","8","nonstarter","7600","Pat Freiermuth","TE","PIT"
"2024","7","Zac’s Success","8","starter","9226","De'Von Achane","RB","MIA"
"2024","7","Zac’s Success","8","nonstarter","9756","Jordan Addison","WR","MIN"
"2024","9","Discount FAAB spender","8","starter","11566","Jayden Daniels","QB","WAS"
"2024","9","Discount FAAB spender","8","nonstarter","11586","Blake Corum","RB","LAR"
"2024","9","Discount FAAB spender","8","nonstarter","11620","Rome Odunze","WR","CHI"
"2024","9","Discount FAAB spender","8","nonstarter","11623","Jordan Whittington","WR","LAR"
"2024","9","Discount FAAB spender","8","nonstarter","11647","Kimani Vidal","RB","LAC"
"2024","9","Discount FAAB spender","8","starter","1339","Zach Ertz","TE","WAS"
"2024","9","Discount FAAB spender","8","nonstarter","2133","Davante Adams","WR","LAR"
"2024","9","Discount FAAB spender","8","starter","2749","Raheem Mostert","RB","LV"
"2024","9","Discount FAAB spender","8","starter","3321","Tyreek Hill","WR","MIA"
"2024","9","Discount FAAB spender","8","nonstarter","4983","DJ Moore","WR","CHI"
"2024","9","Discount FAAB spender","8","nonstarter","5937","Diontae Johnson","WR",NA
"2024","9","Discount FAAB spender","8","starter","7528","Najee Harris","RB","LAC"
"2024","9","Discount FAAB spender","8","starter","8144","Chris Olave","WR","NO"
"2024","9","Discount FAAB spender","8","starter","8146","Garrett Wilson","WR","NYJ"
"2024","9","Discount FAAB spender","8","nonstarter","8151","Kenneth Walker","RB","SEA"
"2024","9","Discount FAAB spender","8","nonstarter","9225","Tank Bigsby","RB","PHI"
"2024","9","Discount FAAB spender","8","nonstarter","9229","Anthony Richardson","QB","IND"
"2024","9","Discount FAAB spender","8","starter","9500","Josh Downs","WR","IND"
"2024","9","Discount FAAB spender","8","nonstarter","9508","Tyjae Spears","RB","TEN"
"2024","12","GooeySubset","8","nonstarter","1373","Geno Smith","QB","LV"
"2024","12","GooeySubset","8","nonstarter","3163","Jared Goff","QB","DET"
"2024","12","GooeySubset","8","starter","4035","Alvin Kamara","RB","NO"
"2024","12","GooeySubset","8","nonstarter","4066","Evan Engram","TE","DEN"
"2024","12","GooeySubset","8","nonstarter","4137","James Conner","RB","ARI"
"2024","12","GooeySubset","8","starter","4943","Sam Darnold","QB","SEA"
"2024","12","GooeySubset","8","nonstarter","4988","Nick Chubb","RB","HOU"
"2024","12","GooeySubset","8","nonstarter","5987","Alexander Mattison","RB","MIA"
"2024","12","GooeySubset","8","starter","6790","D'Andre Swift","RB","CHI"
"2024","12","GooeySubset","8","starter","6806","J.K. Dobbins","RB","DEN"
"2024","12","GooeySubset","8","nonstarter","7547","Amon-Ra St. Brown","WR","DET"
"2024","12","GooeySubset","8","nonstarter","7569","Nico Collins","WR","HOU"
"2024","12","GooeySubset","8","starter","7611","Rhamondre Stevenson","RB","NE"
"2024","12","GooeySubset","8","starter","8111","Cade Otton","TE","TB"
"2024","12","GooeySubset","8","nonstarter","8112","Drake London","WR","ATL"
"2024","12","GooeySubset","8","starter","8134","Khalil Shakir","WR","BUF"
"2024","12","GooeySubset","8","nonstarter","8137","George Pickens","WR","DAL"
"2024","12","GooeySubset","8","nonstarter","9224","Chase Brown","RB","CIN"
"2024","12","GooeySubset","8","starter","9488","Jaxon Smith-Njigba","WR","SEA"
"2024","1","Team I Hate CMC","9","nonstarter","10235","Roschon Johnson","RB","CHI"
"2024","1","Team I Hate CMC","9","nonstarter","1479","Keenan Allen","WR","LAC"
"2024","1","Team I Hate CMC","9","nonstarter","2309","Amari Cooper","WR",NA
"2024","1","Team I Hate CMC","9","starter","4199","Aaron Jones","RB","MIN"
"2024","1","Team I Hate CMC","9","nonstarter","5133","Tyler Conklin","TE","LAC"
"2024","1","Team I Hate CMC","9","starter","6770","Joe Burrow","QB","CIN"
"2024","1","Team I Hate CMC","9","starter","6786","CeeDee Lamb","WR","DAL"
"2024","1","Team I Hate CMC","9","nonstarter","6804","Jordan Love","QB","GB"
"2024","1","Team I Hate CMC","9","starter","6813","Jonathan Taylor","RB","IND"
"2024","1","Team I Hate CMC","9","nonstarter","7526","Jaylen Waddle","WR","MIA"
"2024","1","Team I Hate CMC","9","nonstarter","7553","Kyle Pitts","TE","ATL"
"2024","1","Team I Hate CMC","9","starter","7564","Ja'Marr Chase","WR","CIN"
"2024","1","Team I Hate CMC","9","starter","8110","Jake Ferguson","TE","DAL"
"2024","1","Team I Hate CMC","9","starter","8132","Tyler Allgeier","RB","ATL"
"2024","1","Team I Hate CMC","9","nonstarter","8154","Brian Robinson","RB","SF"
"2024","1","Team I Hate CMC","9","starter","8167","Christian Watson","WR","GB"
"2024","1","Team I Hate CMC","9","nonstarter","8205","Isiah Pacheco","RB","KC"
"2024","1","Team I Hate CMC","9","nonstarter","9486","Dontayvion Wicks","WR","GB"
"2024","1","Team I Hate CMC","9","nonstarter","9753","Zach Charbonnet","RB","SEA"
"2024","2","Kupp Deez Nuts","9","nonstarter","11628","Marvin Harrison","WR","ARI"
"2024","2","Kupp Deez Nuts","9","nonstarter","11631","Brian Thomas","WR","JAX"
"2024","2","Kupp Deez Nuts","9","starter","11635","Ladd McConkey","WR","LAC"
"2024","2","Kupp Deez Nuts","9","nonstarter","11637","Keon Coleman","WR","BUF"
"2024","2","Kupp Deez Nuts","9","starter","1466","Travis Kelce","TE","KC"
"2024","2","Kupp Deez Nuts","9","starter","4984","Josh Allen","QB","BUF"
"2024","2","Kupp Deez Nuts","9","nonstarter","5844","T.J. Hockenson","TE","MIN"
"2024","2","Kupp Deez Nuts","9","starter","5927","Terry McLaurin","WR","WAS"
"2024","2","Kupp Deez Nuts","9","nonstarter","6130","Devin Singletary","RB","NYG"
"2024","2","Kupp Deez Nuts","9","nonstarter","6819","Michael Pittman","WR","IND"
"2024","2","Kupp Deez Nuts","9","nonstarter","6826","Cole Kmet","TE","CHI"
"2024","2","Kupp Deez Nuts","9","nonstarter","7608","Khalil Herbert","RB","NYJ"
"2024","2","Kupp Deez Nuts","9","starter","8136","Rachaad White","RB","TB"
"2024","2","Kupp Deez Nuts","9","nonstarter","8143","Jerome Ford","RB","CLE"
"2024","2","Kupp Deez Nuts","9","nonstarter","8148","Jameson Williams","WR","DET"
"2024","2","Kupp Deez Nuts","9","nonstarter","8408","Jordan Mason","RB","MIN"
"2024","2","Kupp Deez Nuts","9","starter","9221","Jahmyr Gibbs","RB","DET"
"2024","2","Kupp Deez Nuts","9","starter","9487","Parker Washington","WR","JAX"
"2024","2","Kupp Deez Nuts","9","starter","9501","DeMario Douglas","WR","NE"
"2024","2","Kupp Deez Nuts","9","nonstarter","96","Aaron Rodgers","QB","PIT"
"2024","3","Team Browns(2-6)","9","nonstarter","10222","Jayden Reed","WR","GB"
"2024","3","Team Browns(2-6)","9","nonstarter","10232","Michael Wilson","WR","ARI"
"2024","3","Team Browns(2-6)","9","starter","10236","Dalton Kincaid","TE","BUF"
"2024","3","Team Browns(2-6)","9","starter","10444","Cedric Tillman","WR","CLE"
"2024","3","Team Browns(2-6)","9","nonstarter","10859","Sam LaPorta","TE","DET"
"2024","3","Team Browns(2-6)","9","starter","11563","Bo Nix","QB","DEN"
